"KIDSDRIV","PLCYDATE","TRAVTIME","CAR_USE","BLUEBOOK","INITDATE","RETAINED","NPOLICY","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CLM_AMT","CLM_DATE","CLM_FLAG","BIRTH","AGE","AGE.GENDER","HOMEKIDS","YOJ","INCOME","GENDER","MARRIED","PARENT1","JOBCLASS","MAX_EDUC","HOME_VAL","SAMEHOME","DENSITY","YEARQTR"
0,1997-12-03,38,"Commercial","$17540 ",1992-01-25,6,2,"Van","no","$0 ",0,"No",0,"$0 ",NA,"No",1943-11-17,"41-60","41-60M",0,16,"$8137 ","M","Yes","No","Student","<High School","$111717 ",6,"Urban","1997Q4"
0,1995-09-13,9,"Private","$8140 ",1995-09-13,1,1,"SUV","no","$0 ",0,"Yes",0,"$4760 ",1996-05-16,"Yes",1963-11-18,"25-40","25-40F",3,15,"$31407 ","F","No","Yes","Clerical","<High School","$119496 ",NA,"Highly Urban","1995Q3"
0,1996-07-22,39,"Commercial","$45410 ",1990-07-24,6,1,"Panel Truck","no","$0 ",0,"No",0,"$0 ",NA,"No",1952-03-08,"41-60","41-60F",0,15,"$55841 ","F","Yes","No","Professional","Bachelors","$211559 ",6,"Highly Urban","1996Q3"
0,1998-01-17,34,"Private","$7910 ",1994-01-18,4,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1951-01-07,"41-60","41-60F",0,12,"$64133 ","F","No","No","Professional","High School","$243575 ",8,"Highly Urban","1998Q1"
0,1997-10-14,37,"Commercial","$11640 ",1997-10-14,1,1,"Pickup","no","$0 ",0,"No",0,"$0 ",NA,"No",1951-03-08,"41-60","41-60M",0,9,"$53412 ","M","Yes","No","Blue Collar","High School","$160356 ",1,"Rural","1997Q4"
1,1993-09-26,29,"Private","$10930 ",1982-09-27,11,2,"Sports Car","no","$0 ",0,"No",3,"$3819 ",1994-01-13,"Yes",1957-06-05,"41-60","41-60F",2,0,"$0 ","F","No","Yes","Student","<High School","$0 ",8,"Highly Urban","1993Q3"
1,1994-05-10,28,"Private","$12670 ",1990-05-11,4,1,"Sedan","no","$0 ",0,"No",1,"$0 ",NA,"No",1959-06-18,"25-40","25-40M",2,13,"$21411 ","M","No","Yes","Clerical","Bachelors","$0 ",7,"Rural","1994Q2"
0,1998-04-18,29,"Private","$7400 ",1989-03-07,9,2,"SUV","no","$1412 ",1,"No",0,"$0 ",NA,"No",1959-01-10,"25-40","25-40F",0,12,"$19905 ","F","Yes","No","Clerical","<High School","$123097 ",1,"Rural","1998Q2"
0,1995-11-15,50,"Commercial","$32270 ",1988-11-16,7,1,"Panel Truck","no","$0 ",0,"Yes",0,"$1335 ",1995-12-28,"Yes",1954-01-14,"41-60","41-60M",0,10,"$67263 ","M","Yes","No","Professional","Bachelors","$212757 ",NA,"Highly Urban","1995Q4"
0,1995-02-04,28,"Private","$21760 ",1989-03-16,6,2,"Van","no","$0 ",0,"No",1,"$5521 ",1995-02-20,"Yes",1949-12-31,"41-60","41-60M",0,7,"$67258 ","M","No","No","Lawyer","Masters","$222040 ",10,"Highly Urban","1995Q1"
0,1996-02-26,47,"Private","$17290 ",1990-03-16,6,2,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1948-12-31,"41-60","41-60M",0,7,"$26630 ","M","No","No","Manager","High School","",6,"Urban","1996Q1"
1,1995-08-06,43,"Private","$9790 ",1995-07-03,1,2,"Pickup","yes","$0 ",0,"No",0,"$0 ",NA,"No",1953-11-22,"41-60","41-60M",3,18,"$7696 ","M","Yes","No","Student","<High School","$0 ",1,"Highly Urban","1995Q3"
0,1996-06-11,11,"Commercial","$22140 ",1991-04-12,5,3,"Van","yes","$0 ",0,"No",0,"$0 ",NA,"No",1947-10-28,"41-60","41-60M",0,12,"$68471 ","M","Yes","No","","Masters","$256802 ",13,"Highly Urban","1996Q2"
0,1995-06-04,40,"Commercial","$25980 ",1989-06-05,6,1,"Pickup","no","$0 ",0,"No",2,"$0 ",NA,"No",1958-09-19,"41-60","41-60F",0,10,"$36339 ","F","Yes","No","Blue Collar","High School","$217475 ",13,"Highly Urban","1995Q2"
0,1995-09-09,27,"Commercial","$15940 ",1991-09-10,4,1,"Sedan","no","$17963 ",1,"Yes",0,"$2960 ",1996-04-02,"Yes",1954-06-12,"41-60","41-60M",2,16,"$39327 ","M","Yes","No","Blue Collar","High School","$179607 ",1,"Highly Urban","1995Q3"
0,1998-12-13,15,"Commercial","$10570 ",1981-12-17,17,1,"SUV","no","$0 ",0,"No",0,"$5674 ",1999-07-24,"Yes",1959-01-16,"25-40","25-40F",2,10,"$50700 ","F","No","Yes","Blue Collar","High School","$0 ",6,"Highly Urban","1998Q4"
0,1998-03-01,30,"Private","$13020 ",1984-03-29,14,2,"Sedan","yes","$15089 ",3,"Yes",5,"$0 ",NA,"No",1947-01-29,"41-60","41-60M",0,12,"$30775 ","M","No","No","Manager","High School","$117060 ",6,"Urban","1998Q1"
0,1998-07-31,34,"Commercial","$11430 ",1994-08-01,4,1,"Pickup","no","$5556 ",4,"No",2,"$0 ",NA,"No",1948-12-31,"41-60","41-60M",0,14,"$49256 ","M","Yes","No","Manager","Bachelors","$212649 ",1,"Urban","1998Q3"
0,1998-08-04,10,"Private","$8540 ",1998-07-03,1,2,"Sports Car","no","$0 ",0,"No",0,"$18540 ",1999-05-24,"Yes",1956-09-19,"41-60","41-60F",1,8,"$27413 ","F","No","Yes","Clerical","High School","",NA,"Highly Urban","1998Q3"
2,1993-07-10,47,"Private","$5100 ",1984-07-12,9,1,"Pickup","no","$7205 ",2,"No",1,"$4042 ",1994-03-13,"Yes",1963-10-07,"25-40","25-40M",3,0,"$0 ","M","No","Yes","Student","<High School","$0 ",8,"Urban","1993Q3"
0,1997-01-15,37,"Private","$1500 ",1996-12-22,1,2,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1969-07-02,"25-40","25-40M",1,9,"","M","Yes","No","Clerical","High School","$100633 ",1,"Highly Urban","1997Q1"
0,1994-11-22,45,"Private","$19510 ",1994-11-23,1,2,"SUV","no","$0 ",0,"No",3,"$0 ",NA,"No",1954-10-22,"41-60","41-60F",0,11,"$118996 ","F","Yes","No","Blue Collar","<High School","$292222 ",1,"Urban","1994Q4"
1,1994-02-20,32,"Private","$9980 ",1994-01-03,1,2,"Sports Car","no","$0 ",0,"No",1,"$0 ",NA,"No",1958-01-14,"41-60","41-60F",2,15,"$30984 ","F","Yes","No","Clerical","High School","$121365 ",1,"Rural","1994Q1"
1,1997-05-28,5,"Commercial","$16000 ",1997-05-30,1,2,"Sedan","yes","$8584 ",2,"No",0,"$4111 ",1997-07-25,"Yes",1958-01-30,"41-60","41-60M",2,14,"$45298 ","M","Yes","No","Blue Collar","High School","$189778 ",1,"Highly Urban","1997Q2"
1,1995-05-15,6,"Commercial","$12810 ",1977-06-04,18,2,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1956-01-31,"41-60","41-60M",2,14,"$17721 ","M","Yes","No","Blue Collar","High School","$99815 ",8,"Urban","1995Q2"
0,1994-10-14,24,"Private","$14260 ",1987-10-16,7,1,"Sedan","no","$0 ",0,"No",1,"$0 ",NA,"No",1952-01-08,"41-60","41-60F",0,7,"$53215 ","F","No","No","Manager","Bachelors","$185654 ",12,"Urban","1994Q4"
0,1997-05-28,42,"Private","$7190 ",1997-05-28,1,1,"SUV","no","$0 ",0,"No",0,"$0 ",NA,"No",1947-09-26,"41-60","41-60F",0,13,"$4857 ","F","Yes","No","Home Maker","High School","$100327 ",9,"Rural","1997Q2"
0,1999-03-16,34,"Private","$7810 ",1999-03-16,1,1,"Sports Car","no","$31379 ",5,"Yes",5,"$3440 ",1999-05-25,"Yes",1966-01-12,"25-40","25-40F",3,0,"$0 ","F","No","Yes","Home Maker","<High School","$0 ",6,"Highly Urban","1999Q1"
0,1995-12-03,40,"Private","$16030 ",1995-12-03,1,1,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1951-07-21,"41-60","41-60F",0,7,"$139337 ","F","Yes","No","Manager","Masters","$369214 ",1,"Urban","1995Q4"
0,1999-05-10,32,"Private","$10270 ",1999-04-16,1,3,"Sports Car","no","$0 ",0,"No",0,"$0 ",NA,"No",1955-05-18,"41-60","41-60F",0,12,"$43650 ","F","Yes","No","Lawyer","Masters","$116191 ",11,"Urban","1999Q2"
0,1996-06-15,41,"Private","$38550 ",1996-04-16,1,3,"Van","no","$0 ",0,"No",0,"$0 ",NA,"No",1952-05-18,"41-60","41-60F",0,13,"$166359 ","F","Yes","No","Doctor","PhD","$386052 ",17,"Highly Urban","1996Q2"
0,1996-05-02,41,"Private","$10250 ",1993-04-17,3,3,"SUV","no","$0 ",0,"No",2,"$0 ",NA,"No",1952-05-18,"41-60","41-60F",0,13,"$166359 ","F","Yes","No","Doctor","PhD","$386052 ",17,"Highly Urban","1996Q2"
0,1998-08-27,59,"Private","$1500 ",1988-09-19,10,2,"SUV","no","$0 ",0,"Yes",1,"$0 ",NA,"No",1957-05-06,"41-60","41-60F",2,13,"$31988 ","F","No","Yes","Clerical","High School","$0 ",1,"Highly Rural","1998Q3"
0,1994-06-07,82,"Commercial","$14120 ",1991-06-08,3,1,"SUV","no","$0 ",0,"No",2,"$0 ",NA,"No",1951-06-01,"41-60","41-60F",0,12,"$57529 ","F","Yes","No","Blue Collar","Bachelors","$202840 ",11,"Highly Rural","1994Q2"
0,1995-05-30,13,"Private","$20960 ",1991-05-31,4,1,"Sports Car","no","$0 ",0,"No",0,"$0 ",NA,"No",1936-07-24,">60",">60F",0,17,"$86078 ","F","Yes","No","Professional","Bachelors","$319488 ",1,"Rural","1995Q2"
0,1999-04-21,38,"Private","$13420 ",1999-04-21,1,1,"SUV","no","$12775 ",1,"No",4,"$0 ",NA,"No",1953-03-16,"41-60","41-60F",0,12,"$49657 ","F","Yes","No","Home Maker","Bachelors","$139287 ",NA,"Highly Urban","1999Q2"
0,1996-07-16,36,"Private","$15280 ",1996-07-16,1,1,"Sedan","no","$21014 ",2,"Yes",6,"$0 ",NA,"No",1964-01-02,"25-40","25-40M",0,10,"$82082 ","M","Yes","No","Doctor","PhD","$263271 ",12,"Highly Urban","1996Q3"
0,1996-11-16,10,"Private","$41400 ",1990-11-18,6,1,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1944-10-31,"41-60","41-60M",0,13,"$192328 ","M","Yes","No","Manager","Bachelors","$475685 ",8,"Urban","1996Q4"
0,1995-12-14,39,"Private","$1500 ",1989-12-15,6,1,"Sports Car","no","$3867 ",3,"No",5,"$0 ",NA,"No",1951-10-18,"41-60","41-60F",0,0,"$0 ","F","Yes","No","Home Maker","Masters","$75688 ",NA,"Urban","1995Q4"
0,1996-05-15,27,"Commercial","$30120 ",1996-05-15,1,1,"Panel Truck","no","$0 ",0,"No",2,"$0 ",NA,"No",1951-07-19,"41-60","41-60M",0,8,"$79637 ","M","Yes","No","Blue Collar","<High School","$199180 ",6,"Highly Rural","1996Q2"
0,1996-08-05,15,"Private","$14130 ",1990-08-25,6,3,"SUV","no","$38127 ",2,"Yes",4,"$0 ",NA,"No",1959-05-06,"25-40","25-40F",2,0,"","F","Yes","No","Home Maker","Masters","$98777 ",12,"Highly Rural","1996Q3"
0,1997-06-04,41,"Commercial","$22210 ",1990-08-25,7,3,"Pickup","no","$0 ",0,"No",2,"$0 ",NA,"No",1958-05-06,"41-60","41-60F",2,12,"$10758 ","F","Yes","No","Home Maker","Masters","$92197 ",12,"Highly Urban","1997Q2"
0,1999-03-09,18,"Private","$32140 ",1999-03-09,1,1,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1951-08-15,"41-60","41-60M",0,16,"$140390 ","M","No","No","Lawyer","Masters","$0 ",21,"Highly Urban","1999Q1"
1,1996-04-16,35,"Commercial","$8780 ",1985-04-19,11,1,"Pickup","yes","$0 ",0,"No",0,"$0 ",NA,"No",1955-11-15,"41-60","41-60M",2,13,"$67373 ","M","Yes","No","Blue Collar","Bachelors","$223991 ",NA,"Highly Urban","1996Q2"
0,1998-02-02,45,"Private","$16380 ",1998-02-02,1,1,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1970-05-03,"25-40","25-40M",1,12,"$58478 ","M","Yes","No","Professional","Bachelors","$178204 ",11,"Highly Urban","1998Q1"
0,1998-07-22,28,"Private","$21450 ",1987-07-25,11,1,"Pickup","no","$3502 ",4,"No",0,"$0 ",NA,"No",1963-03-31,"25-40","25-40F",2,14,"$118551 ","F","Yes","No","Professional","Masters","$378545 ",NA,"Highly Urban","1998Q3"
0,1994-05-09,42,"Private","$14670 ",1988-05-10,6,1,"Sedan","yes","$0 ",0,"No",0,"$2553 ",1994-09-15,"Yes",1954-03-08,"41-60","41-60M",0,14,"$52108 ","M","Yes","No","Clerical","<High School","$197222 ",7,"Highly Urban","1994Q2"
1,1996-08-30,9,"Private","$9920 ",1985-09-02,11,1,"Sports Car","no","$4354 ",3,"No",1,"$0 ",NA,"No",1954-03-25,"41-60","41-60F",2,11,"$93349 ","F","No","Yes","Doctor","PhD","$0 ",18,"Urban","1996Q3"
0,1993-05-24,17,"Private","$38940 ",1993-05-24,1,1,"Van","no","$0 ",0,"No",3,"$0 ",NA,"No",1950-02-18,"41-60","41-60F",0,11,"","F","No","No","Lawyer","Masters","$582905 ",20,"Highly Urban","1993Q2"
2,1994-10-01,28,"Private","$18180 ",1991-10-02,3,1,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1955-02-11,"41-60","41-60F",2,16,"","F","No","Yes","Manager","PhD","$296916 ",15,"Urban","1994Q4"
0,1996-08-10,50,"Private","$12380 ",1983-08-22,13,2,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1969-10-03,"25-40","25-40F",1,10,"$17455 ","F","No","Yes","Blue Collar","<High School","$140978 ",6,"Rural","1996Q3"
0,1996-09-18,50,"Private","$12490 ",1990-08-20,6,2,"SUV","no","$0 ",0,"No",1,"$0 ",NA,"No",1969-10-03,"25-40","25-40F",1,10,"$17455 ","F","No","Yes","Blue Collar","<High School","$140978 ",6,"Rural","1996Q3"
0,1995-03-08,35,"Private","$20770 ",1995-03-08,1,1,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1950-08-26,"41-60","41-60M",0,NA,"$143719 ","M","No","No","Doctor","PhD","$0 ",25,"Highly Urban","1995Q1"
0,1994-12-30,57,"Private","$21910 ",1991-12-31,3,1,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1958-06-14,"41-60","41-60M",0,13,"$49208 ","M","Yes","No","Professional","Bachelors","$204795 ",8,"Rural","1994Q4"
0,1997-11-17,21,"Commercial","$23120 ",1993-11-18,4,1,"Panel Truck","yes","$0 ",0,"No",0,"$0 ",NA,"No",1944-11-08,"41-60","41-60M",0,15,"$61441 ","M","Yes","No","Professional","Bachelors","",1,"Urban","1997Q4"
0,1993-09-04,47,"Commercial","$20570 ",1984-09-06,9,1,"Van","no","$0 ",0,"No",0,"$0 ",NA,"No",1960-03-31,"25-40","25-40M",2,10,"$24177 ","M","Yes","No","Clerical","High School","$152551 ",1,"Highly Rural","1993Q3"
0,1996-06-14,27,"Private","$16340 ",1990-06-16,6,1,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1944-08-10,"41-60","41-60F",0,13,"$28196 ","F","No","No","Clerical","High School","$147611 ",6,"Rural","1996Q2"
1,1995-03-07,22,"Private","$16880 ",1991-03-08,4,1,"SUV","no","$0 ",0,"No",2,"$0 ",NA,"No",1955-05-16,"41-60","41-60F",1,11,"","F","Yes","No","Clerical","High School","$102166 ",6,"Rural","1995Q1"
0,1995-11-04,18,"Commercial","$20200 ",1989-11-04,6,2,"Van","no","$2913 ",1,"Yes",7,"$7581 ",1996-02-01,"Yes",1945-08-22,"41-60","41-60M",0,7,"$29567 ","M","Yes","No","Blue Collar","<High School","$195060 ",1,"Highly Urban","1995Q4"
0,1997-01-04,47,"Private","$14430 ",1997-01-04,1,1,"SUV","no","$0 ",0,"Yes",0,"$0 ",NA,"No",1964-06-30,"25-40","25-40F",1,12,"$31616 ","F","No","Yes","Clerical","High School","$133918 ",7,"Rural","1997Q1"
0,1998-03-06,26,"Private","$16170 ",1995-03-07,3,1,"Sedan","yes","$42604 ",1,"No",0,"$0 ",NA,"No",1955-11-25,"41-60","41-60M",0,5,"$263 ","M","No","No","Student","High School","$0 ",1,"Urban","1998Q1"
0,1995-06-20,17,"Private","$28280 ",1991-06-21,4,1,"Pickup","no","$0 ",0,"No",1,"$0 ",NA,"No",1949-05-27,"41-60","41-60F",0,12,"","F","Yes","No","Professional","Bachelors","$258711 ",7,"Highly Urban","1995Q2"
0,1995-12-24,53,"Private","$11340 ",1989-12-25,6,1,"SUV","no","$0 ",0,"No",1,"$0 ",NA,"No",1947-05-05,"41-60","41-60F",0,14,"$25835 ","F","Yes","No","Clerical","High School","$127524 ",1,"Rural","1995Q4"
0,1995-06-25,34,"Commercial","$29690 ",1995-06-25,1,1,"Pickup","no","$0 ",0,"No",0,"$0 ",NA,"No",1959-12-27,"25-40","25-40F",0,12,"$71345 ","F","Yes","No","Blue Collar","Bachelors","$259414 ",12,"Rural","1995Q2"
0,1997-02-14,19,"Private","$9990 ",1997-02-24,1,2,"SUV","no","$5441 ",3,"No",5,"$0 ",NA,"No",1946-02-08,"41-60","41-60F",0,16,"$48953 ","F","Yes","No","Professional","Bachelors","$209234 ",9,"Highly Urban","1997Q1"
0,1993-11-26,40,"Private","$7200 ",1989-11-27,4,4,"SUV","no","$0 ",0,"Yes",2,"$0 ",NA,"No",1942-06-03,"41-60","41-60F",0,13,"$119975 ","F","Yes","No","Doctor","PhD","$339052 ",13,"Urban","1993Q4"
0,1994-01-10,40,"Private","$7880 ",1987-11-28,6,4,"Sports Car","no","$0 ",0,"No",1,"$0 ",NA,"No",1942-06-03,"41-60","41-60F",0,13,"$119975 ","F","Yes","No","Doctor","PhD","$339052 ",13,"Urban","1994Q1"
0,1993-10-18,40,"Private","$13500 ",1983-11-29,10,4,"SUV","no","$0 ",0,"Yes",0,"$8521 ",1994-02-03,"Yes",1942-06-03,"41-60","41-60F",0,13,"$119975 ","F","Yes","No","Doctor","PhD","$339052 ",13,"Urban","1993Q4"
0,1996-03-04,41,"Private","$8300 ",1996-02-28,1,2,"Sports Car","no","$0 ",0,"No",1,"$0 ",NA,"No",1930-11-27,">60",">60F",0,0,"$0 ","F","No","No","Home Maker","<High School","$129914 ",1,"Highly Rural","1996Q1"
0,1996-07-01,30,"Private","$14160 ",1996-07-01,1,1,"Sedan","yes","$1344 ",1,"No",5,"$0 ",NA,"No",1962-06-06,"25-40","25-40M",0,13,"$89596 ","M","Yes","No","Doctor","PhD","$271298 ",13,"Urban","1996Q3"
0,1994-05-02,37,"Private","$24180 ",1983-05-05,11,1,"SUV","no","$11728 ",2,"No",4,"$0 ",NA,"No",1953-07-12,"41-60","41-60F",0,7,"$130464 ","F","No","No","Professional","High School","$362541 ",1,"Highly Urban","1994Q2"
1,1996-11-19,48,"Private","$29850 ",1988-11-21,8,1,"Sports Car","no","$10931 ",1,"Yes",3,"$5181 ",1996-12-09,"Yes",1954-01-25,"41-60","41-60F",3,12,"$80127 ","F","Yes","No","Professional","Bachelors","$223205 ",9,"Highly Urban","1996Q4"
1,1998-09-27,33,"Private","$10320 ",1992-09-28,6,1,"SUV","no","$0 ",0,"No",1,"$4322 ",1999-06-09,"Yes",1956-08-23,"41-60","41-60F",2,11,"$29081 ","F","No","Yes","Clerical","High School","$0 ",7,"Urban","1998Q3"
0,1996-02-05,14,"Private","$12360 ",1996-02-05,1,1,"Sedan","yes","$0 ",0,"No",0,"$1030 ",1996-06-15,"Yes",1949-07-16,"41-60","41-60M",0,9,"$58628 ","M","No","No","Lawyer","Masters","$0 ",15,"Highly Urban","1996Q1"
0,1995-06-07,74,"Private","$7710 ",1991-06-08,4,1,"SUV","no","$0 ",0,"No",3,"$6052 ",1995-12-12,"Yes",1953-06-24,"41-60","41-60F",0,0,"$0 ","F","No","No","Home Maker","PhD","$0 ",NA,"Highly Urban","1995Q2"
0,1993-07-22,35,"Commercial","$21940 ",1989-07-23,4,1,"Pickup","no","$1494 ",2,"No",3,"$0 ",NA,"No",1965-02-09,"25-40","25-40F",1,12,"$68833 ","F","Yes","No","Clerical","Bachelors","$183087 ",9,"Urban","1993Q3"
0,1993-05-21,7,"Commercial","$28280 ",1993-05-21,1,1,"Panel Truck","yes","$3542 ",1,"No",4,"$10900 ",1994-02-24,"Yes",1942-04-04,"41-60","41-60M",0,12,"$210811 ","M","No","No","","Masters","$0 ",17,"Highly Urban","1993Q2"
0,1996-02-14,38,"Private","$11040 ",1995-12-22,1,3,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1955-12-22,"41-60","41-60M",0,9,"$105442 ","M","No","No","Lawyer","Masters","",11,"Urban","1996Q1"
0,1998-02-22,59,"Commercial","$24350 ",1984-12-24,13,3,"Panel Truck","no","$0 ",0,"No",0,"$0 ",NA,"No",1953-12-22,"41-60","41-60M",0,10,"$48344 ","M","No","No","","Masters","$0 ",NA,"Highly Urban","1998Q1"
0,1998-01-14,59,"Private","$13020 ",1988-12-23,9,3,"Sedan","no","$7102 ",3,"No",4,"$0 ",NA,"No",1953-12-22,"41-60","41-60M",0,10,"$48344 ","M","No","No","","Masters","$0 ",NA,"Highly Urban","1998Q1"
0,1994-04-17,61,"Private","$17280 ",1994-04-01,1,2,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1953-02-20,"41-60","41-60F",0,5,"$17991 ","F","No","No","Student","<High School","",4,"Rural","1994Q2"
0,1994-04-15,61,"Private","$3300 ",1984-04-03,10,2,"Sports Car","no","$0 ",0,"No",0,"$0 ",NA,"No",1953-02-20,"41-60","41-60F",0,5,"$17991 ","F","No","No","Student","<High School","",4,"Rural","1994Q2"
0,1997-09-17,11,"Commercial","$17560 ",1991-09-09,6,2,"Van","no","$0 ",0,"No",0,"$2463 ",1998-03-04,"Yes",1940-04-05,"41-60","41-60M",0,14,"$78271 ","M","Yes","No","Professional","Bachelors","$299574 ",11,"Highly Urban","1997Q3"
0,1993-10-27,55,"Private","$2280 ",1976-11-24,17,3,"Sedan","yes","$0 ",0,"No",1,"$0 ",NA,"No",1945-02-26,"41-60","41-60M",0,12,"$52722 ","M","No","No","Professional","High School","$0 ",1,"Highly Urban","1993Q4"
0,1993-12-25,55,"Private","$12170 ",1987-11-22,6,3,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1945-02-26,"41-60","41-60M",0,12,"$52722 ","M","No","No","Professional","High School","$0 ",1,"Highly Urban","1993Q4"
0,1994-01-08,55,"Commercial","$21390 ",1987-11-22,6,3,"Van","yes","$0 ",0,"No",0,"$6093 ",1994-05-25,"Yes",1945-02-26,"41-60","41-60M",0,12,"$52722 ","M","No","No","Professional","High School","$0 ",1,"Highly Urban","1994Q1"
0,1997-08-22,15,"Private","$15320 ",1990-08-27,7,2,"Sedan","yes","$0 ",0,"No",0,"$0 ",NA,"No",1944-05-02,"41-60","41-60M",0,5,"$60745 ","M","Yes","No","Manager","Bachelors","$233583 ",14,"Urban","1997Q3"
0,1995-10-10,56,"Private","$18280 ",1995-08-26,1,2,"Van","yes","$0 ",0,"No",0,"$0 ",NA,"No",1942-05-03,"41-60","41-60M",0,5,"$67997 ","M","Yes","No","Manager","Bachelors","$263804 ",7,"Urban","1995Q4"
0,1996-04-13,52,"Commercial","$15810 ",1986-04-16,10,1,"SUV","no","$9718 ",3,"Yes",2,"$5722 ",1996-11-17,"Yes",1945-06-19,"41-60","41-60F",0,8,"$55742 ","F","Yes","No","Blue Collar","High School","$186013 ",9,"Highly Urban","1996Q2"
0,1997-02-17,27,"Commercial","$4790 ",1986-02-20,11,1,"Pickup","yes","$0 ",0,"No",3,"$1100 ",1997-07-27,"Yes",1944-04-15,"41-60","41-60M",0,13,"$32880 ","M","Yes","No","Blue Collar","<High School","$197778 ",1,"Highly Urban","1997Q1"
0,1997-07-20,29,"Commercial","$12780 ",1993-07-21,4,1,"Sedan","yes","$803 ",1,"No",6,"$0 ",NA,"No",1959-04-10,"25-40","25-40M",2,13,"$39793 ","M","No","Yes","Blue Collar","Bachelors","$0 ",NA,"Highly Urban","1997Q3"
0,1996-02-07,14,"Commercial","$17100 ",1995-12-29,1,2,"SUV","no","$21266 ",3,"No",0,"$0 ",NA,"No",1952-01-16,"41-60","41-60F",0,12,"$109013 ","F","No","No","Blue Collar","Bachelors","$0 ",9,"Urban","1996Q1"
0,1998-04-19,23,"Commercial","$22980 ",1998-04-19,1,1,"Panel Truck","yes","$0 ",0,"No",0,"$0 ",NA,"No",1952-04-01,"41-60","41-60M",0,NA,"$167760 ","M","No","No","","PhD","$0 ",17,"Urban","1998Q2"
0,1995-06-14,15,"Private","$26090 ",1995-06-14,1,1,"Sedan","yes","$2934 ",4,"No",1,"$0 ",NA,"No",1953-10-03,"41-60","41-60M",0,11,"$142852 ","M","No","No","Professional","Bachelors","$387756 ",9,"Highly Urban","1995Q2"
0,1995-01-07,43,"Private","$13140 ",1990-12-22,4,2,"SUV","no","$0 ",0,"Yes",0,"$0 ",NA,"No",1951-03-01,"41-60","41-60F",0,13,"$3798 ","F","No","No","Lawyer","Masters","$0 ",15,"Urban","1995Q1"
0,1998-12-12,37,"Commercial","$7690 ",1988-12-14,10,1,"Pickup","no","$0 ",0,"No",2,"$2214 ",1999-06-01,"Yes",1973-01-12,"25-40","25-40M",3,9,"$33283 ","M","Yes","No","Blue Collar","Bachelors","$104323 ",16,"Urban","1998Q4"
0,1994-08-23,34,"Private","$5410 ",1990-08-24,4,1,"SUV","no","$23418 ",3,"Yes",5,"$1900 ",1995-03-22,"Yes",1967-05-13,"25-40","25-40F",2,12,"$39144 ","F","No","Yes","Blue Collar","<High School","$0 ",1,"Highly Urban","1994Q3"
0,1995-09-07,38,"Commercial","$23100 ",1991-09-08,4,1,"Panel Truck","yes","$7095 ",3,"No",4,"$0 ",NA,"No",1940-04-01,"41-60","41-60M",0,10,"","M","Yes","No","","Masters","$412573 ",15,"Urban","1995Q3"
1,1996-10-14,27,"Private","$7290 ",1990-11-20,6,2,"Sedan","no","$0 ",0,"No",0,"$0 ",NA,"No",1963-07-14,"25-40","25-40M",2,9,"$21873 ","M","No","Yes","Clerical","<High School","$118100 ",1,"Rural","1996Q4"
0,1998-03-09,28,"Private","$13450 ",1994-03-11,4,2,"Sedan","no","$0 ",0,"No",2,"$0 ",NA,"No",1948-11-18,"41-60","41-60M",0,6,"$110311 ","M","Yes","No","Lawyer","Masters","$293832 ",15,"Highly Urban","1998Q1"
0,1995-11-27,43,"Commercial","$27180 ",1995-10-30,1,2,"Panel Truck","no","$4784 ",2,"No",4,"$0 ",NA,"No",1956-08-08,"41-60","41-60M",0,10,"$97953 ","M","No","No","Blue Collar","Bachelors","$0 ",NA,"Highly Urban","1995Q4"
0,1996-01-01,43,"Commercial","$13080 ",1995-10-30,1,2,"Sedan","no","$6748 ",3,"No",0,"$2747 ",1996-06-05,"Yes",1956-08-08,"41-60","41-60M",0,10,"$97953 ","M","No","No","Blue Collar","Bachelors","$0 ",NA,"Highly Urban","1996Q1"
0,1995-01-20,31,"Private","$16560 ",1989-01-21,6,1,"Sports Car","no","$33656 ",2,"No",0,"$0 ",NA,"No",1961-03-06,"25-40","25-40F",1,11,"$112581 ","F","Yes","No","Manager","Masters","$303728 ",1,"Urban","1995Q1"
